t,vout,dctrl
0.001856,5.629855,6.016001
0.001858,5.625642,6.016001
0.001860,5.618909,6.020001
0.001862,5.612456,6.020001
0.001864,5.608569,6.020001
0.001866,5.607244,6.020001
0.001868,5.608475,6.020001
0.001870,5.612259,6.020001
0.001872,5.616303,6.020001
0.001874,5.617815,6.020001
0.001876,5.616799,6.020001
0.001878,5.613261,6.020001
0.001880,5.607207,6.024001
0.001882,5.601437,6.024001
0.001884,5.598235,6.024001
0.001886,5.597599,6.024001
0.001888,5.599522,6.024001
0.001890,5.604000,6.024001
0.001892,5.608739,6.024001
0.001894,5.610949,6.024001
0.001896,5.610632,6.024001
0.001898,5.607793,6.024001
0.001900,5.602438,6.028001
0.001902,5.597369,6.028001
0.001904,5.594868,6.028001
0.001906,5.594931,6.028001
0.001908,5.597554,6.028001
0.001910,5.602730,6.028001
0.001912,5.608168,6.028001
0.001914,5.611074,6.028001
0.001916,5.611454,6.028001
0.001918,5.609308,6.028001
0.001920,5.604647,6.032001
0.001922,5.600267,6.032001
0.001924,5.598454,6.032001
0.001926,5.599201,6.032001
0.001928,5.602506,6.032001
0.001930,5.608360,6.032001
0.001932,5.614473,6.032001
0.001934,5.618050,6.032001
0.001936,5.619096,6.032001
0.001938,5.617614,6.032001
0.001940,5.613609,6.036002
0.001942,5.609882,6.036002
0.001944,5.608716,6.036002
0.001946,5.610107,6.036002
0.001948,5.614049,6.036002
0.001950,5.620535,6.036002
0.001952,5.627273,6.036002
0.001954,5.631468,6.036002
0.001956,5.633124,6.036002
0.001958,5.632246,6.036002
0.001960,5.628839,6.040002
0.001962,5.625703,6.040002
0.001964,5.625120,6.040002
0.001966,5.627086,6.040002
0.001968,5.631594,6.040002
0.001970,5.638638,6.040002
0.001972,5.645927,6.040002
0.001974,5.650664,6.040002
0.001976,5.652854,6.040002
0.001978,5.652502,6.040002
0.001980,5.649611,6.040002
0.001982,5.646473,6.044002
0.001984,5.645880,6.044002
0.001986,5.647828,6.044002
0.001988,5.652311,6.044002
0.001990,5.659322,6.044002
0.001992,5.666567,6.044002
0.001994,5.671254,6.044002
0.001996,5.673386,6.044002
0.001998,5.672966,6.044002
0.002000,5.670000,6.048002
0.002002,5.667286,6.048002
0.002004,5.667109,6.048002
0.002006,5.669463,6.048002
0.002008,5.674342,6.048002
0.002010,5.681738,6.048002
0.002012,5.689361,6.048002
0.002014,5.694414,6.048002
0.002016,5.696902,6.048002
0.002018,5.696830,6.048002
0.002020,5.694201,6.052002
0.002022,5.691814,6.052002
0.002024,5.691954,6.052002
0.002026,5.694613,6.052002
0.002028,5.699787,6.052002
0.002030,5.707469,6.052002
0.002032,5.715364,6.052002
0.002034,5.720681,6.052002
0.002036,5.723423,6.052002
0.002038,5.723590,6.052002
0.002040,5.721190,6.052002
0.002042,5.718513,6.056003
0.002044,5.718352,6.056003
0.002046,5.720702,6.056003
0.002048,5.725556,6.056003
0.002050,5.732908,6.056003
0.002052,5.740465,6.056003
0.002054,5.745434,6.056003
0.002056,5.747817,6.056003
0.002058,5.747618,6.056003
0.002060,5.744843,6.060003
0.002062,5.742290,6.060003
0.002064,5.742242,6.060003
0.002066,5.744696,6.060003
0.002068,5.749645,6.060003
0.002070,5.757082,6.060003
0.002072,5.764713,6.060003
0.002074,5.769746,6.060003
0.002076,5.772184,6.060003
0.002078,5.772031,6.060003
0.002080,5.769291,6.064003
0.002082,5.766764,6.064003
0.002084,5.766732,6.064003
0.002086,5.769192,6.064003
0.002088,5.774137,6.064003
0.002090,5.781559,6.064003
0.002092,5.789167,6.064003
0.002094,5.794168,6.064003
0.002096,5.796563,6.064003
0.002098,5.796357,6.064003
0.002100,5.793555,6.064003
0.002102,5.790448,6.068003
0.002104,5.789829,6.068003
0.002106,5.791694,6.068003
0.002108,5.796035,6.068003
0.002110,5.802847,6.068003
0.002112,5.809837,6.068003
0.002114,5.814212,6.068003
0.002116,5.815974,6.068003
0.002118,5.815129,6.068003
0.002120,5.811682,6.072003
0.002122,5.808433,6.072003
0.002124,5.807665,6.072003
0.002126,5.809372,6.072003
0.002128,5.813550,6.072003
0.002130,5.820191,6.072003
0.002132,5.827003,6.072003
0.002134,5.831193,6.072003
0.002136,5.832767,6.072003
0.002138,5.831726,6.072003
0.002140,5.828077,6.076004
0.002142,5.824619,6.076004
0.002144,5.823635,6.076004
0.002146,5.825122,6.076004
0.002148,5.829073,6.076004
0.002150,5.835482,6.076004
0.002152,5.842057,6.076004
0.002154,5.846004,6.076004
0.002156,5.847328,6.076004
0.002158,5.846033,6.076004
0.002160,5.842124,6.076004
0.002162,5.837893,6.080004
0.002164,5.836133,6.080004
0.002166,5.836841,6.080004
0.002168,5.840010,6.080004
0.002170,5.845634,6.080004
0.002172,5.851421,6.080004
0.002174,5.854579,6.080004
0.002176,5.855111,6.080004
0.002178,5.853023,6.080004
0.002180,5.848320,6.084004
0.002182,5.843801,6.084004
0.002184,5.841752,6.084004
0.002186,5.842168,6.084004
0.002188,5.845044,6.084004
0.002190,5.850374,6.084004
0.002192,5.855866,6.084004
0.002194,5.858727,6.084004
0.002196,5.858963,6.084004
0.002198,5.856577,6.084004
0.002200,5.851575,6.088004
0.002202,5.846756,6.088004
0.002204,5.844407,6.088004
0.002206,5.844522,6.088004
0.002208,5.847096,6.088004
0.002210,5.852125,6.088004
0.002212,5.857315,6.088004
0.002214,5.859875,6.088004
0.002216,5.859807,6.088004
0.002218,5.857119,6.088004
0.002220,5.851815,6.092004
0.002222,5.846696,6.092004
0.002224,5.844046,6.092004
0.002226,5.843863,6.092004
0.002228,5.846139,6.092004
0.002230,5.850870,6.092004
0.002232,5.855764,6.092004
0.002234,5.858029,6.092004
0.002236,5.857669,6.092004
0.002238,5.854688,6.092004
0.002240,5.849094,6.096004
0.002242,5.843686,6.096004
0.002244,5.840749,6.096004
0.002246,5.840280,6.096004
0.002248,5.842272,6.096004
0.002250,5.846723,6.096004
0.002252,5.851338,6.096004
0.002254,5.853325,6.096004
0.002256,5.852690,6.096004
0.002258,5.849437,6.096004
0.002260,5.843574,6.100005
0.002262,5.837900,6.100005
0.002264,5.834699,6.100005
0.002266,5.833969,6.100005
0.002268,5.835703,6.100005
0.002270,5.839899,6.100005
0.002272,5.844264,6.100005
0.002274,5.846002,6.100005
0.002276,5.845123,6.100005
0.002278,5.841630,6.100005
0.002280,5.835529,6.104005
0.002282,5.829621,6.104005
0.002284,5.826191,6.104005
0.002286,5.825235,6.104005
0.002288,5.826749,6.104005
0.002290,5.830726,6.104005
0.002292,5.834877,6.104005
0.002294,5.836407,6.104005
0.002296,5.835322,6.104005
0.002298,5.831627,6.104005
0.002300,5.825331,6.108005
0.002302,5.819231,6.108005
0.002304,5.815611,6.108005
0.002306,5.814472,6.108005
0.002308,5.815807,6.108005
0.002310,5.819611,6.108005
0.002312,5.823592,6.108005
0.002314,5.824958,6.108005
0.002316,5.823714,6.108005
0.002318,5.819865,6.108005
0.002320,5.813418,6.112005
0.002322,5.807174,6.112005
0.002324,5.803417,6.112005
0.002326,5.802144,6.112005
0.002328,5.803350,6.112005
0.002330,5.807031,6.112005
0.002332,5.810894,6.112005
0.002334,5.812147,6.112005
0.002336,5.810795,6.112005
0.002338,5.806845,6.112005
0.002340,5.800302,6.116005
0.002342,5.793966,6.116005
0.002344,5.790123,6.116005
0.002346,5.788770,6.116005
0.002348,5.789900,6.116005
0.002350,5.793509,6.116005
0.002352,5.797308,6.116005
0.002354,5.798503,6.116005
0.002356,5.797100,6.116005
0.002358,5.793101,6.116005
0.002360,5.786517,6.120006
0.002362,5.780145,6.120006
0.002364,5.776272,6.120006
0.002366,5.774894,6.120006
0.002368,5.776006,6.120006
0.002370,5.779603,6.120006
0.002372,5.783395,6.120006
0.002374,5.784587,6.120006
0.002376,5.783186,6.120006
0.002378,5.779197,6.120006
0.002380,5.772626,6.124006
0.002382,5.766274,6.124006
0.002384,5.762426,6.124006
0.002386,5.761079,6.124006
0.002388,5.762227,6.124006
0.002390,5.765866,6.124006
0.002392,5.770161,6.124006
0.002394,5.771913,6.124006
0.002396,5.771074,6.124006
0.002398,5.767652,6.124006
0.002400,5.761653,6.128006
0.002402,5.755875,6.128006
0.002404,5.752603,6.128006
0.002406,5.751835,6.128006
0.002408,5.753565,6.128006
0.002410,5.757788,6.128006
0.002412,5.762669,6.128006
0.002414,5.765007,6.128006
0.002416,5.764759,6.128006
0.002418,5.761927,6.128006
0.002420,5.756519,6.132006
0.002422,5.751334,6.132006
0.002424,5.748656,6.132006
0.002426,5.748481,6.132006
0.002428,5.750805,6.132006
0.002430,5.755621,6.132006
0.002432,5.761096,6.132006
0.002434,5.764028,6.132006
0.002436,5.764371,6.132006
0.002438,5.762131,6.132006
0.002440,5.757310,6.136006
0.002442,5.752713,6.136006
0.002444,5.750622,6.136006
0.002446,5.751031,6.136006
0.002448,5.753937,6.136006
0.002450,5.759334,6.136006
0.002452,5.765386,6.136006
0.002454,5.768892,6.136006
0.002456,5.769807,6.136006
0.002458,5.768134,6.136006
0.002460,5.763880,6.140007
0.002462,5.759844,6.140007
0.002464,5.758309,6.140007
0.002466,5.759271,6.140007
0.002468,5.762725,6.140007
0.002470,5.768666,6.140007
0.002472,5.775257,6.140007
0.002474,5.779298,6.140007
0.002476,5.780742,6.140007
0.002478,5.779592,6.140007
0.002480,5.775856,6.144007
0.002482,5.772330,6.144007
0.002484,5.771301,6.144007
0.002486,5.772763,6.144007
0.002488,5.776711,6.144007
0.002490,5.783138,6.144007
0.002492,5.790208,6.144007
0.002494,5.794722,6.144007
0.002496,5.796630,6.144007
0.002498,5.795939,6.144007
0.002500,5.792653,6.148007
0.002502,5.789571,6.148007
0.002504,5.788978,6.148007
0.002506,5.790866,6.148007
0.002508,5.795233,6.148007
0.002510,5.802071,6.148007
0.002512,5.809544,6.148007
0.002514,5.814451,6.148007
0.002516,5.816746,6.148007
0.002518,5.816432,6.148007
0.002520,5.813514,6.152007
0.002522,5.810791,6.152007
0.002524,5.810548,6.152007
0.002526,5.812778,6.152007
0.002528,5.817476,6.152007
0.002530,5.824636,6.152007
0.002532,5.832421,6.152007
0.002534,5.837630,6.152007
0.002536,5.840217,6.152007
0.002538,5.840185,6.152007
0.002540,5.837540,6.156007
0.002542,5.835079,6.156007
0.002544,5.835087,6.156007
0.002546,5.837559,6.156007
0.002548,5.842488,6.156007
0.002550,5.849868,6.156007
0.002552,5.857863,6.156007
0.002554,5.863273,6.156007
0.002556,5.866048,6.156007
0.002558,5.866194,6.156007
0.002560,5.863717,6.160007
0.002562,5.861413,6.160007
0.002564,5.861567,6.160007
0.002566,5.864173,6.160007
0.002568,5.869226,6.160007
0.002570,5.876719,6.160007
0.002572,5.884817,6.160007
0.002574,5.890317,6.160007
0.002576,5.893173,6.160007
0.002578,5.893388,6.160007
0.002580,5.890967,6.164008
0.002582,5.888710,6.164008
0.002584,5.888900,6.164008
0.002586,5.891532,6.164008
0.002588,5.896598,6.164008
0.002590,5.904095,6.164008
0.002592,5.912184,6.164008
0.002594,5.917666,6.164008
0.002596,5.920492,6.164008
0.002598,5.920667,6.164008
0.002600,5.918195,6.164008
0.002602,5.915877,6.164008
0.002604,5.915994,6.164008
0.002606,5.918542,6.164008
0.002608,5.923515,6.164008
0.002610,5.930907,6.164008
0.002612,5.938881,6.164008
0.002614,5.944237,6.164008
0.002616,5.946928,6.164008
0.002618,5.946956,6.164008
0.002620,5.944328,6.164008
0.002622,5.941336,6.164008
0.002624,5.940770,6.164008
0.002626,5.942627,6.164008
0.002628,5.946900,6.164008
0.002630,5.953585,6.164008
0.002632,5.960844,6.164008
0.002634,5.965477,6.164008
0.002636,5.967437,6.164008
0.002638,5.966729,6.164008
0.002640,5.963358,6.164008
0.002642,5.960124,6.164008
0.002644,5.959309,6.164008
0.002646,5.960910,6.164008
0.002648,5.964922,6.164008
0.002650,5.971338,6.164008
0.002652,5.978321,6.164008
0.002654,5.982673,6.164008
0.002656,5.984344,6.164008
0.002658,5.983343,6.164008
0.002660,5.979672,6.164008
0.002662,5.976130,6.164008
0.002664,5.975004,6.164008
0.002666,5.976286,6.164008
0.002668,5.979975,6.164008
0.002670,5.986061,6.164008
0.002672,5.992711,6.164008
0.002674,5.996724,6.164008
0.002676,5.998052,6.164008
0.002678,5.996701,6.164008
0.002680,5.992676,6.164008
0.002682,5.988270,6.164008
0.002684,5.986274,6.164008
0.002686,5.986686,6.164008
0.002688,5.989501,6.164008
0.002690,5.994711,6.164008
0.002692,6.000484,6.164008
0.002694,6.003618,6.164008
0.002696,6.004066,6.164008
0.002698,6.001835,6.164008
0.002700,5.996928,6.164008
0.002702,5.992149,6.164008
0.002704,5.989779,6.164008
0.002706,5.989817,6.164008
0.002708,5.992256,6.164008
0.002710,5.997091,6.164008
0.002712,6.002489,6.164008
0.002714,6.005247,6.164008
0.002716,6.005320,6.164008
0.002718,6.002713,6.164008
0.002720,5.997435,6.164008
0.002722,5.992280,6.164008
0.002724,5.989538,6.164008
0.002726,5.989203,6.164008
0.002728,5.991271,6.164008
0.002730,5.995735,6.164008
0.002732,6.000762,6.164008
0.002734,6.003152,6.164008
0.002736,6.002860,6.164008
0.002738,5.999888,6.164008
0.002740,5.994245,6.164008
0.002742,5.988730,6.164008
0.002744,5.985629,6.164008
0.002746,5.984938,6.164008
0.002748,5.986651,6.164008
0.002750,5.990765,6.164008
0.002752,5.995443,6.164008
0.002754,5.997488,6.164008
0.002756,5.996851,6.164008
0.002758,5.993540,6.164008
0.002760,5.987561,6.164008
0.002762,5.981713,6.164008
0.002764,5.978281,6.164008
0.002766,5.977263,6.164008
0.002768,5.978654,6.164008
0.002770,5.982449,6.164008
0.002772,5.986813,6.164008
0.002774,5.988546,6.164008
0.002776,5.987603,6.164008
0.002778,5.983989,6.164008
0.002780,5.977712,6.164008
0.002782,5.971570,6.164008
0.002784,5.967850,6.164008
0.002786,5.966548,6.164008
0.002788,5.967660,6.164008
0.002790,5.971181,6.164008
0.002792,5.975276,6.164008
0.002794,5.976745,6.164008
0.002796,5.975543,6.164008
0.002798,5.971676,6.164008
0.002800,5.965151,6.164008
0.002802,5.958767,6.164008
0.002804,5.954811,6.164008
0.002806,5.953278,6.164008
0.002808,5.954164,6.164008
0.002810,5.957465,6.164008
0.002812,5.961347,6.164008
0.002814,5.962609,6.164008
0.002816,5.961206,6.164008
0.002818,5.957144,6.164008
0.002820,5.950429,6.164008
0.002822,5.943862,6.164008
0.002824,5.939730,6.164008
0.002826,5.938027,6.164008
0.002828,5.938750,6.164008
0.002830,5.941893,6.164008
0.002832,5.945623,6.164008
0.002834,5.946741,6.164008
0.002836,5.945200,6.164008
0.002838,5.941008,6.164008
0.002840,5.934169,6.164008
0.002842,5.927485,6.164008
0.002844,5.923241,6.164008
0.002846,5.921434,6.164008
0.002848,5.922061,6.164008
0.002850,5.925114,6.164008
0.002852,5.928761,6.164008
0.002854,5.929803,6.164008
0.002856,5.928193,6.164008
0.002858,5.923938,6.164008
0.002860,5.917044,6.164008
0.002862,5.910311,6.164008
0.002864,5.906025,6.164008
0.002866,5.904184,6.164008
0.002868,5.904782,6.164008
0.002870,5.907815,6.164008
0.002872,5.911448,6.164008
0.002874,5.912483,6.164008
0.002876,5.910873,6.164008
0.002878,5.906625,6.164008
0.002880,5.899744,6.168008
0.002882,5.893033,6.168008
0.002884,5.888775,6.168008
0.002886,5.886968,6.168008
0.002888,5.887607,6.168008
0.002890,5.890688,6.168008
0.002892,5.894376,6.168008
0.002894,5.895472,6.168008
0.002896,5.893930,6.168008
0.002898,5.889757,6.168008
0.002900,5.882960,6.172008
0.002902,5.876336,6.172008
0.002904,5.872173,6.172008
0.002906,5.870466,6.172008
0.002908,5.871213,6.172008
0.002910,5.874407,6.172008
0.002912,5.878216,6.172008
0.002914,5.879438,6.172008
0.002916,5.878029,6.172008
0.002918,5.873992,6.172008
0.002920,5.867339,6.176008
0.002922,5.860866,6.176008
0.002924,5.856859,6.176008
0.002926,5.855315,6.176008
0.002928,5.856230,6.176008
0.002930,5.859598,6.176008
0.002932,5.863585,6.176008
0.002934,5.864992,6.176008
0.002936,5.863774,6.176008
0.002938,5.859934,6.176008
0.002940,5.853480,6.180008
0.002942,5.847212,6.180008
0.002944,5.843416,6.180008
0.002946,5.842088,6.180008
0.002948,5.843223,6.180008
0.002950,5.846816,6.180008
0.002952,5.851033,6.180008
0.002954,5.852676,6.180008
0.002956,5.851696,6.180008
0.002958,5.848099,6.180008
0.002960,5.841893,6.184009
0.002962,5.835876,6.184009
0.002964,5.832336,6.184009
0.002966,5.831267,6.184009
0.002968,5.832666,6.184009
0.002970,5.836527,6.184009
0.002972,5.841014,6.184009
0.002974,5.842928,6.184009
0.002976,5.842226,6.184009
0.002978,5.838910,6.184009
0.002980,5.832987,6.188009
0.002982,5.827260,6.188009
0.002984,5.824008,6.188009
0.002986,5.823231,6.188009
0.002988,5.824925,6.188009
0.002990,5.829083,6.188009
0.002992,5.833870,6.188009
0.002994,5.836088,6.188009
0.002996,5.835689,6.188009
0.002998,5.832679,6.188009
0.003000,5.827065,6.192009
0.003002,5.821646,6.192009
0.003004,5.818708,6.192009
0.003006,5.818244,6.192009
0.003008,5.820253,6.192009
0.003010,5.824727,6.192009
0.003012,5.829833,6.192009
0.003014,5.832368,6.192009
0.003016,5.832288,6.192009
0.003018,5.829598,6.192009
0.003020,5.824303,6.196009
0.003022,5.819205,6.196009
0.003024,5.816587,6.196009
0.003026,5.816445,6.196009
0.003028,5.818774,6.196009
0.003030,5.823569,6.196009
0.003032,5.828994,6.196009
0.003034,5.831851,6.196009
0.003036,5.832091,6.196009
0.003038,5.829720,6.196009
0.003040,5.824745,6.200009
0.003042,5.819963,6.200009
0.003044,5.817661,6.200009
0.003046,5.817835,6.200009
0.003048,5.820479,6.200009
0.003050,5.825587,6.200009
0.003052,5.831323,6.200009
0.003054,5.834490,6.200009
0.003056,5.835039,6.200009
0.003058,5.832976,6.200009
0.003060,5.828306,6.204010
0.003062,5.823828,6.204010
0.003064,5.821828,6.204010
0.003066,5.822300,6.204010
0.003068,5.825241,6.204010
0.003070,5.830643,6.204010
0.003072,5.836671,6.204010
0.003074,5.840126,6.204010
0.003076,5.840961,6.204010
0.003078,5.839180,6.204010
0.003080,5.834789,6.208010
0.003082,5.830588,6.208010
0.003084,5.828861,6.208010
0.003086,5.829603,6.208010
0.003088,5.832810,6.208010
0.003090,5.838475,6.208010
0.003092,5.844762,6.208010
0.003094,5.848473,6.208010
0.003096,5.849558,6.208010
0.003098,5.848025,6.208010
0.003100,5.843878,6.212010
0.003102,5.839916,6.212010
0.003104,5.838425,6.212010
0.003106,5.839398,6.212010
0.003108,5.842832,6.212010
0.003110,5.848719,6.212010
0.003112,5.855224,6.212010
0.003114,5.859148,6.212010
0.003116,5.860443,6.212010
0.003118,5.859115,6.212010
0.003120,5.855166,6.216010
0.003122,5.851399,6.216010
0.003124,5.850096,6.216010
0.003126,5.851254,6.216010
0.003128,5.854866,6.216010
0.003130,5.860926,6.216010
0.003132,5.867600,6.216010
0.003134,5.871687,6.216010
0.003136,5.873140,6.216010
0.003138,5.871963,6.216010
0.003140,5.868160,6.220010
0.003142,5.864534,6.220010
0.003144,5.863368,6.220010
0.003146,5.864655,6.220010
0.003148,5.868392,6.220010
0.003150,5.874571,6.220010
0.003152,5.881358,6.220010
0.003154,5.885553,6.220010
0.003156,5.887107,6.220010
0.003158,5.886026,6.220010
0.003160,5.882315,6.224010
0.003162,5.878773,6.224010
0.003164,5.877685,6.224010
0.003166,5.879045,6.224010
0.003168,5.882849,6.224010
0.003170,5.889089,6.224010
0.003172,5.895931,6.224010
0.003174,5.900175,6.224010
0.003176,5.901772,6.224010
0.003178,5.900728,6.224010
0.003180,5.897048,6.228011
0.003182,5.893532,6.228011
0.003184,5.892463,6.228011
0.003186,5.893836,6.228011
0.003188,5.897648,6.228011
0.003190,5.903891,6.228011
0.003192,5.910729,6.228011
0.003194,5.914962,6.228011
0.003196,5.916544,6.228011
0.003198,5.915478,6.228011
0.003200,5.911771,6.228011
0.003202,5.908221,6.228011
0.003204,5.907112,6.228011
0.003206,5.908440,6.228011
0.003208,5.912200,6.228011
0.003210,5.918386,6.228011
0.003212,5.925160,6.228011
0.003214,5.929326,6.228011
0.003216,5.930834,6.228011
0.003218,5.929688,6.228011
0.003220,5.925896,6.228011
0.003222,5.922255,6.228011
0.003224,5.921051,6.228011
0.003226,5.922279,6.228011
0.003228,5.925932,6.228011
0.003230,5.932005,6.228011
0.003232,5.938663,6.228011
0.003234,5.942706,6.228011
0.003236,5.944087,6.228011
0.003238,5.942809,6.228011
0.003240,5.938879,6.228011
0.003242,5.935096,6.228011
0.003244,5.933744,6.228011
0.003246,5.934819,6.228011
0.003248,5.938317,6.228011
0.003250,5.944229,6.228011
0.003252,5.950721,6.228011
0.003254,5.954593,6.228011
0.003256,5.955798,6.228011
0.003258,5.954342,6.228011
0.003260,5.950229,6.228011
0.003262,5.946259,6.228011
0.003264,5.944716,6.228011
0.003266,5.945596,6.228011
0.003268,5.948894,6.228011
0.003270,5.954604,6.228011
0.003272,5.960890,6.228011
0.003274,5.964552,6.228011
0.003276,5.965544,6.228011
0.003278,5.963870,6.228011
0.003280,5.959537,6.228011
0.003282,5.955342,6.228011
0.003284,5.953572,6.228011
0.003286,5.954221,6.228011
0.003288,5.957286,6.228011
0.003290,5.962759,6.228011
0.003292,5.968805,6.228011
0.003294,5.972226,6.228011
0.003296,5.972974,6.228011
0.003298,5.971054,6.228011
0.003300,5.966470,6.228011
0.003302,5.962025,6.228011
0.003304,5.960001,6.228011
0.003306,5.960394,6.228011
0.003308,5.963201,6.228011
0.003310,5.968414,6.228011
0.003312,5.974199,6.228011
0.003314,5.977357,6.228011
0.003316,5.977839,6.228011
0.003318,5.975652,6.228011
0.003320,5.970801,6.228011
0.003322,5.966087,6.228011
0.003324,5.963794,6.228011
0.003326,5.963917,6.228011
0.003328,5.966453,6.228011
